"ENSEMBL","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","Mmus_C57-6J_LVR_GC_I_Rep1_M31","Mmus_C57-6J_LVR_GC_I_Rep2_M32","Mmus_C57-6J_LVR_FLT_I_Rep1_M21","Mmus_C57-6J_LVR_FLT_I_Rep2_M22","Mmus_C57-6J_LVR_GC_C_Rep1_M36","Mmus_C57-6J_LVR_GC_C_Rep2_M37","Mmus_C57-6J_LVR_GC_C_Rep3_M38","Mmus_C57-6J_LVR_GC_C_Rep4_M39","Mmus_C57-6J_LVR_GC_C_Rep5_M40","Mmus_C57-6J_LVR_FLT_C_Rep1_M25","Mmus_C57-6J_LVR_FLT_C_Rep2_M26","Mmus_C57-6J_LVR_FLT_C_Rep3_M27","Mmus_C57-6J_LVR_FLT_C_Rep4_M28","Mmus_C57-6J_LVR_FLT_C_Rep5_M30","LRT.p.value","Log2fc_(Ground Control & Carcass)v(Ground Control & Upon euthanasia)","Stat_(Ground Control & Carcass)v(Ground Control & Upon euthanasia)","P.value_(Ground Control & Carcass)v(Ground Control & Upon euthanasia)","Adj.p.value_(Ground Control & Carcass)v(Ground Control & Upon euthanasia)","Log2fc_(Ground Control & Carcass)v(Space Flight & Carcass)","Stat_(Ground Control & Carcass)v(Space Flight & Carcass)","P.value_(Ground Control & Carcass)v(Space Flight & Carcass)","Adj.p.value_(Ground Control & Carcass)v(Space Flight & Carcass)","Log2fc_(Ground Control & Carcass)v(Space Flight & Upon euthanasia)","Stat_(Ground Control & Carcass)v(Space Flight & Upon euthanasia)","P.value_(Ground Control & Carcass)v(Space Flight & Upon euthanasia)","Adj.p.value_(Ground Control & Carcass)v(Space Flight & Upon euthanasia)","Log2fc_(Ground Control & Upon euthanasia)v(Space Flight & Carcass)","Stat_(Ground Control & Upon euthanasia)v(Space Flight & Carcass)","P.value_(Ground Control & Upon euthanasia)v(Space Flight & Carcass)","Adj.p.value_(Ground Control & Upon euthanasia)v(Space Flight & Carcass)","Log2fc_(Ground Control & Upon euthanasia)v(Space Flight & Upon euthanasia)","Stat_(Ground Control & Upon euthanasia)v(Space Flight & Upon euthanasia)","P.value_(Ground Control & Upon euthanasia)v(Space Flight & Upon euthanasia)","Adj.p.value_(Ground Control & Upon euthanasia)v(Space Flight & Upon euthanasia)","Log2fc_(Space Flight & Carcass)v(Space Flight & Upon euthanasia)","Stat_(Space Flight & Carcass)v(Space Flight & Upon euthanasia)","P.value_(Space Flight & Carcass)v(Space Flight & Upon euthanasia)","Adj.p.value_(Space Flight & Carcass)v(Space Flight & Upon euthanasia)","Log2fc_(Ground Control & Upon euthanasia)v(Ground Control & Carcass)","Stat_(Ground Control & Upon euthanasia)v(Ground Control & Carcass)","P.value_(Ground Control & Upon euthanasia)v(Ground Control & Carcass)","Adj.p.value_(Ground Control & Upon euthanasia)v(Ground Control & Carcass)","Log2fc_(Space Flight & Carcass)v(Ground Control & Carcass)","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)","P.value_(Space Flight & Carcass)v(Ground Control & Carcass)","Adj.p.value_(Space Flight & Carcass)v(Ground Control & Carcass)","Log2fc_(Space Flight & Upon euthanasia)v(Ground Control & Carcass)","Stat_(Space Flight & Upon euthanasia)v(Ground Control & Carcass)","P.value_(Space Flight & Upon euthanasia)v(Ground Control & Carcass)","Adj.p.value_(Space Flight & Upon euthanasia)v(Ground Control & Carcass)","Log2fc_(Space Flight & Carcass)v(Ground Control & Upon euthanasia)","Stat_(Space Flight & Carcass)v(Ground Control & Upon euthanasia)","P.value_(Space Flight & Carcass)v(Ground Control & Upon euthanasia)","Adj.p.value_(Space Flight & Carcass)v(Ground Control & Upon euthanasia)","Log2fc_(Space Flight & Upon euthanasia)v(Ground Control & Upon euthanasia)","Stat_(Space Flight & Upon euthanasia)v(Ground Control & Upon euthanasia)","P.value_(Space Flight & Upon euthanasia)v(Ground Control & Upon euthanasia)","Adj.p.value_(Space Flight & Upon euthanasia)v(Ground Control & Upon euthanasia)","Log2fc_(Space Flight & Upon euthanasia)v(Space Flight & Carcass)","Stat_(Space Flight & Upon euthanasia)v(Space Flight & Carcass)","P.value_(Space Flight & Upon euthanasia)v(Space Flight & Carcass)","Adj.p.value_(Space Flight & Upon euthanasia)v(Space Flight & Carcass)","All.mean","All.stdev","Group.Mean_(Ground Control & Carcass)","Group.Mean_(Ground Control & Upon euthanasia)","Group.Mean_(Space Flight & Carcass)","Group.Mean_(Space Flight & Upon euthanasia)","Group.Stdev_(Ground Control & Carcass)","Group.Stdev_(Ground Control & Upon euthanasia)","Group.Stdev_(Space Flight & Carcass)","Group.Stdev_(Space Flight & Upon euthanasia)"
"ENSMUSG00000024806","Mlana","melan-A","NM_029993|NP_084269|XM_011247400|XP_011245702","77836","10090.ENSMUSP00000025719",NA,2183.60600760957,1267.40061183525,2658.12279714391,4973.62804900719,2641.98327538777,1484.60070838294,4654.21994295136,4989.77989260079,1669.93186569101,1587.13290831282,1781.56985726641,2743.85154886178,3906.45702290827,343.826479898003,0.999833890762184,0.840061825387054,1.06585240578472,0.286490366661985,0.995988708758992,0.57554699463894,0.9661390459723,0.333974608623887,0.999382712621237,-0.305399690939747,-0.387585280990781,0.698322963164657,0.999581041711064,-0.264514830748114,-0.3355930179684,0.737177789818847,0.998946756446904,-1.1454615163268,-1.21606456829722,0.223960326475213,0.998765900847869,-0.880946685578687,-1.11795768671323,0.263585065504872,0.999961895137857,-0.840061825387054,-1.06585240578472,0.286490366661985,0.995988708758992,-0.57554699463894,-0.9661390459723,0.333974608623887,0.999382712621237,0.305399690939747,0.387585280990781,0.698322963164657,0.999581041711064,0.264514830748114,0.3355930179684,0.737177789818847,0.998946756446904,1.1454615163268,1.21606456829722,0.223960326475213,0.998765900847869,0.880946685578687,1.11795768671323,0.263585065504872,0.999961895137857,2634.72221198979,1470.87511494745,3088.103,1725.503,2072.568,3815.875,1647.009,647.855,1334.414,1637.309
"ENSMUSG00000024807","Syvn1","synovial apoptosis inhibitor 1, synoviolin","NM_001164709|NM_028769|NP_001158181|NP_083045|XM_006531850|XP_006531913|XR_004940177","74126","10090.ENSMUSP00000114843",NA,1538.41423023862,1081.16660091413,1190.5221372755,1443.52149337081,1908.50413149672,846.183399935427,577.112079553745,485.883052604161,523.319780234663,3681.48551095315,221.541777078594,4425.80316882167,2170.28522068884,3606.06037803102,0.999833890762184,-0.593748279735864,-0.649711935768559,0.515878312599743,0.995988708758992,-1.70122438278281,-2.46289655981284,0.013781967064127,0.999382712621237,-0.601702335218865,-0.658407864707467,0.510276083085864,0.999581041711064,-1.10747610304694,-1.21210107629216,0.225473691801785,0.998946756446904,-0.00795405548300103,-0.00728272309847814,0.994189279044058,0.998765900847869,1.09952204756394,1.20338126336076,0.228828815094157,0.999961895137857,0.593748279735864,0.649711935768559,0.515878312599743,0.995988708758992,1.70122438278281,2.46289655981284,0.013781967064127,0.999382712621237,0.601702335218865,0.658407864707467,0.510276083085864,0.999581041711064,1.10747610304694,1.21210107629216,0.225473691801785,0.998946756446904,0.00795405548300103,0.00728272309847814,0.994189279044058,0.998765900847869,-1.09952204756394,-1.20338126336076,0.228828815094157,0.999961895137857,1692.84306865693,1330.76229481667,868.2005,1309.7904,2821.0352,1317.0218,598.4476,323.3229,1666.7904,178.8976
"ENSMUSG00000024810","Il33","interleukin 33","NM_001164724|NM_001360725|NM_133775|NP_001158196|NP_001347654|NP_598536|XM_006527463|XM_036161730|XP_006527526|XP_036017623","77125","10090.ENSMUSP00000025724","GO:0010628|GO:0010467|GO:0006954|GO:0001816|GO:0050789|GO:0048584|GO:0009893|GO:0001819|GO:0010468|GO:0006952|GO:0048518|GO:0071704|GO:0008152|GO:0001817|GO:0051239|GO:0032101|GO:0043170|GO:0032103|GO:0080134|GO:0050729|GO:0010604|GO:0048583|GO:0009605|GO:0050896|GO:0050727|GO:0006950|GO:0060255|GO:0031347|GO:0065007|GO:0032501|GO:0031349|GO:0019222|GO:0051240|GO:0030545|GO:0005488|GO:0030546|GO:0048018|GO:0005515|GO:0098772|GO:0005125|GO:0005102",400.642756412904,2487.71568266222,3666.83948192082,2475.28686923952,1308.18049111701,4556.16040110018,3395.77073597295,4855.87963136161,4344.37003034287,1810.48864055215,1840.38778221947,641.278090596636,830.096332292543,1471.37518600423,0.999833890762184,1.35477964730705,1.77073502294026,0.0766047755469607,0.995988708758992,1.48594944927684,2.56945514789344,0.0101858576509409,0.887442847838223,0.265768455386057,0.347477334186529,0.728232743665161,0.999581041711064,0.131169801969783,0.171413101322767,0.863898953873856,0.998946756446904,-1.089011191921,-1.19096042219413,0.233669122439056,0.998765900847869,-1.22018099389078,-1.59504335905918,0.110702540136058,0.999961895137857,-1.35477964730705,-1.77073502294026,0.0766047755469607,0.995988708758992,-1.48594944927684,-2.56945514789344,0.0101858576509409,0.887442847838223,-0.265768455386057,-0.347477334186529,0.728232743665161,0.999581041711064,-0.131169801969783,-0.171413101322767,0.863898953873856,0.998946756446904,1.089011191921,1.19096042219413,0.233669122439056,0.998765900847869,1.22018099389078,1.59504335905918,0.110702540136058,0.999961895137857,2434.60515084251,1501.90184148606,3692.072,1444.179,1318.725,3071.063,1440.2537,1475.7834,555.6433,842.5549
"ENSMUSG00000024811","Tnks2","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2","NM_001163635|NP_001157107|XM_006527408|XM_006527409|XM_011247382|XP_006527471|XP_006527472|XP_011245684","74493","10090.ENSMUSP00000025729","GO:0051641|GO:0051171|GO:0009967|GO:0031325|GO:0051128|GO:0032204|GO:0006139|GO:0050789|GO:0065008|GO:0006807|GO:0009966|GO:0023056|GO:0044267|GO:0048518|GO:0071704|GO:0016233|GO:0043170|GO:0033043|GO:0044237|GO:0016043|GO:0007154|GO:0034641|GO:0010604|GO:0198738|GO:0044238|GO:0006464|GO:0008104|GO:0048522|GO:0048583|GO:0090263|GO:0071840|GO:0070727|GO:0051276|GO:0050794|GO:0010647|GO:0019222|GO:0031323|GO:0051173|GO:0006725|GO:0007165|GO:0033036|GO:0010638|GO:0043412|GO:0032200|GO:0034613|GO:0051052|GO:0044260|GO:0023051|GO:0036211|GO:0030177|GO:0000723|GO:0048584|GO:0009893|GO:1901360|GO:0045935|GO:0033365|GO:0019538|GO:0060070|GO:0023052|GO:0007267|GO:0060249|GO:0016055|GO:0008152|GO:0033044|GO:0010646|GO:1905114|GO:0046483|GO:0051716|GO:1901564|GO:0042592|GO:0009987|GO:0060828|GO:0051179|GO:0080090|GO:0050896|GO:0090304|GO:0060255|GO:0006996|GO:0019219|GO:0030111|GO:0007166|GO:0065007|GO:0051130|GO:0006259|GO:0016763|GO:0016740|GO:0016757|GO:0003824|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229",4150.61757346011,1894.06148801845,4703.02549881894,4368.79040556812,2836.08952803505,1722.95113014307,1998.10999150349,2435.62264938413,5014.02674441798,2045.43791180692,2513.58646562467,3686.42646080346,4686.7734861779,4290.71753978789,0.999833890762184,-0.109592585852431,-0.200785175870644,0.840866554822611,0.995988708758992,-0.298302878099899,-0.72301011605017,0.469673669214585,0.999382712621237,-0.695476175894909,-1.27441690031442,0.202515705977896,0.999581041711064,-0.188710292247468,-0.345753395025635,0.729528052714768,0.998946756446904,-0.585883590042479,-0.898200431965665,0.36907870314733,0.998765900847869,-0.39717329779501,-0.727829593430642,0.466717906578282,0.999961895137857,0.109592585852431,0.200785175870644,0.840866554822611,0.995988708758992,0.298302878099899,0.72301011605017,0.469673669214585,0.999382712621237,0.695476175894909,1.27441690031442,0.202515705977896,0.999581041711064,0.188710292247468,0.345753395025635,0.729528052714768,0.998946756446904,0.585883590042479,0.898200431965665,0.36907870314733,0.998765900847869,0.39717329779501,0.727829593430642,0.466717906578282,0.999961895137857,3310.44549096787,1213.32627673351,2801.36,3022.34,3444.588,4535.908,1307.5779,1595.6261,1133.7803,236.3399
"ENSMUSG00000024812","Tjp2","tight junction protein 2","NM_001198985|NM_001360391|NM_001360392|NM_001376368|NM_011597|NP_001185914|NP_001347320|NP_001347321|NP_001363297|NP_035727|XM_006526904|XM_006526907|XM_006526909|XM_017318136|XM_030250861|XM_036161512|XP_006526967|XP_006526970|XP_006526972|XP_017173625|XP_030106721|XP_036017405","21873","10090.ENSMUSP00000097154","GO:0008015|GO:0045216|GO:0048869|GO:0033036|GO:0060429|GO:0003008|GO:0032502|GO:0022610|GO:0098609|GO:0042592|GO:0007155|GO:0016043|GO:0030855|GO:0009987|GO:0003013|GO:0009888|GO:0008104|GO:0051179|GO:0048468|GO:0071840|GO:0030154|GO:0048871|GO:0001894|GO:0065008|GO:0048856|GO:1902414|GO:0034330|GO:0065007|GO:0032501|GO:0045446|GO:0060249|GO:0050839|GO:0005515|GO:0005488|GO:0070161|GO:0005911|GO:0030054|GO:0005923|GO:0071944|GO:0110165|GO:0016020|GO:0005886|GO:0043296",4670.33783584555,3208.45966218402,1507.72660499354,107.704639633442,2727.63462876589,2145.07226425941,3235.76849452518,694.566642418047,4868.76917295168,4330.52060595642,1568.8693908905,236.894035708656,3631.43725473697,1193.62138279019,0.999833890762184,-0.526938749467961,-0.536544775572352,0.591582099213371,0.995988708758992,0.318903029538633,0.429519708739709,0.667545054184559,0.999382712621237,1.76059607691984,1.79170097076516,0.0731808789649974,0.961084175093427,0.845841779006594,0.861244381879753,0.389103460884954,0.998946756446904,2.2875348263878,1.94807021268107,0.0514065624335994,0.733467783409694,1.44169304738121,1.46713489865225,0.142339362238559,0.999961895137857,0.526938749467961,0.536544775572352,0.591582099213371,0.995988708758992,-0.318903029538633,-0.429519708739709,0.667545054184559,0.999382712621237,-1.76059607691984,-1.79170097076516,0.0731808789649974,0.961084175093427,-0.845841779006594,-0.861244381879753,0.389103460884954,0.998946756446904,-2.2875348263878,-1.94807021268107,0.0514065624335994,0.733467783409694,-1.44169304738121,-1.46713489865225,0.142339362238559,0.999961895137857,2437.67018683282,1612.01289074577,2734.3622,3939.3987,2192.2685,807.7156,1526.039,1033.704,1721.39,989.965
"ENSMUSG00000024815","Trpd52l3","tumor protein D52-like 3","NM_025741|NP_080017","66745","10090.ENSMUSP00000025727",NA,2154.40033442576,893.966895831164,3700.67739522294,5025.14135396011,1155.01481968866,3997.19074476095,1154.25670823016,3640.6765006629,2561.08497886278,1713.18052655354,3024.03482909385,4778.10214202887,1274.40172591811,1827.80775075995,0.999833890762184,0.715207915705252,0.991293202460743,0.321542431243315,0.995988708758992,-0.012556315299602,-0.0230284660490193,0.981627566343175,0.999382712621237,-0.802665291355327,-1.11297922040965,0.265717354048596,0.999581041711064,-0.727764231004854,-1.00869815263869,0.313119418027587,0.998946756446904,-1.51787320706058,-1.76050435951535,0.0783223289932574,0.803220757006604,-0.790108976055725,-1.09557035414661,0.273266841297755,0.999961895137857,-0.715207915705252,-0.991293202460743,0.321542431243315,0.995988708758992,0.012556315299602,0.0230284660490193,0.981627566343175,0.999382712621237,0.802665291355327,1.11297922040965,0.265717354048596,0.999581041711064,0.727764231004854,1.00869815263869,0.313119418027587,0.998946756446904,1.51787320706058,1.76050435951535,0.0783223289932574,0.803220757006604,0.790108976055725,1.09557035414661,0.273266841297755,0.999961895137857,2635.70976471427,1399.52605685084,2501.645,1524.184,2523.505,4362.909,1338.5114,891.261,1417.2701,936.5374
"ENSMUSG00000024816","Frmd8","FERM domain containing 8","NM_026169|NP_080445|XM_006531828|XM_006531829|XP_006531891|XP_006531892","67457","10090.ENSMUSP00000025728",NA,2322.69770586876,523.568089261247,3222.75286349757,1997.15450093158,643.175213905471,855.75248049135,2434.79658627909,1369.70581574382,946.735846716802,1625.56887838119,179.163208307692,799.563709046858,3653.24895235287,1940.46209424317,0.999833890762184,-0.187264265578707,-0.19507678608269,0.845332835466241,0.995988708758992,-0.39165373295354,-0.539736681016615,0.589378639591741,0.999382712621237,-1.06267377769762,-1.10720062937182,0.268207195508618,0.999581041711064,-0.204389467374834,-0.212925534314465,0.831385045535974,0.998946756446904,-0.875409512118911,-0.763084920815942,0.445412752355041,0.998765900847869,-0.671020044744078,-0.69916618178723,0.484448182415449,0.999961895137857,0.187264265578707,0.19507678608269,0.845332835466241,0.995988708758992,0.39165373295354,0.539736681016615,0.589378639591741,0.999382712621237,1.06267377769762,1.10720062937182,0.268207195508618,0.999581041711064,0.204389467374834,0.212925534314465,0.831385045535974,0.998946756446904,0.875409512118911,0.763084920815942,0.445412752355041,0.998765900847869,0.671020044744078,0.69916618178723,0.484448182415449,0.999961895137857,1608.16756750196,1041.78434263259,1250.033,1423.133,1639.601,2609.954,713.0408,1272.1768,1321.3661,866.6289
"ENSMUSG00000024817","Uhrf2","ubiquitin-like, containing PHD and RING finger domains 2","NM_144873|NP_659122|XM_006526603|XM_036161398|XM_036161399|XP_006526666|XP_036017291|XP_036017292","109113","10090.ENSMUSP00000025739","GO:0006725|GO:0046483|GO:0016567|GO:0070647|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0006464|GO:0044238|GO:0090304|GO:0043414|GO:0032259|GO:1901360|GO:0006807|GO:0044267|GO:0019538|GO:0032446|GO:0008152|GO:0071704|GO:0006259|GO:0061659|GO:0016740|GO:0004842|GO:0140096|GO:0019787|GO:0003824|GO:0061630|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0000785|GO:0070013|GO:0000792|GO:0110165|GO:0043226|GO:0000790|GO:0043229|GO:0000228|GO:0043232|GO:0043228|GO:0005622|GO:0005694|GO:0005720|GO:0043227|GO:0031981",162.257326778221,2530.74481491652,126.824727465453,1706.24567434818,1435.66477486123,3841.1816610521,2732.01363837114,5027.76586471672,119.474350720571,880.209994685585,1277.99608030648,46.9530897486343,3934.85425486451,4323.75033262058,0.999833890762184,0.967032376499008,0.751651678555692,0.452260556609944,0.995988708758992,0.330467478139314,0.339831754364284,0.733983233019627,0.999382712621237,1.5224578865901,1.18322851233675,0.236718595876975,0.999581041711064,-0.636564898359695,-0.494780536498523,0.620755044775654,0.998946756446904,0.555425510091094,0.361154908532192,0.717983648175981,0.998765900847869,1.19199040845079,0.926382630120854,0.354247167733579,0.999961895137857,-0.967032376499008,-0.751651678555692,0.452260556609944,0.995988708758992,-0.330467478139314,-0.339831754364284,0.733983233019627,0.999382712621237,-1.5224578865901,-1.18322851233675,0.236718595876975,0.999581041711064,0.636564898359695,0.494780536498523,0.620755044775654,0.998946756446904,-0.555425510091094,-0.361154908532192,0.717983648175981,0.998765900847869,-1.19199040845079,-0.926382630120854,0.354247167733579,0.999961895137857,2010.42404181828,1730.5766772245,2631.2201,1346.5011,2092.7528,916.5352,1933.638,1674.774,1916.382,1116.819
"ENSMUSG00000024818","Slc25a45","solute carrier family 25, member 45","NM_001361973|NM_001361974|NM_134154|NP_001348902|NP_001348903|NP_598915|XM_006531622|XM_036161393|XP_006531685|XP_036017286","107375","10090.ENSMUSP00000025732","GO:0051179|GO:0071702|GO:0015697|GO:0051234|GO:0006865|GO:0015711|GO:0015695|GO:0006820|GO:0015849|GO:0006811|GO:0006810|GO:0071705|GO:0046942|GO:0006812|GO:0015075|GO:0022857|GO:0015101|GO:0005215|GO:0008324",4793.66957083913,4134.51161800787,3160.35664573521,4991.89248981526,1413.78858749812,3445.86110208423,3948.42465317752,3522.99208330511,3887.97754851415,3196.23274813558,1790.3336179467,414.576318204702,1841.72222768057,1420.87025497353,0.999833890762184,-0.460811427601085,-0.701562516805107,0.482952034260256,0.995988708758992,0.904980281242139,1.82205068427262,0.0684472955325272,0.999382712621237,-0.32961936949921,-0.501811645187318,0.615800020814631,0.999581041711064,1.36579170884322,2.07908283444472,0.0376097375503243,0.8585472084147,0.131192058101875,0.16711150607915,0.867282312780879,0.998765900847869,-1.23459965074135,-1.8793096712468,0.0602022219186496,0.999961895137857,0.460811427601085,0.701562516805107,0.482952034260256,0.995988708758992,-0.904980281242139,-1.82205068427262,0.0684472955325272,0.999382712621237,0.32961936949921,0.501811645187318,0.615800020814631,0.999581041711064,-1.36579170884322,-2.07908283444472,0.0376097375503243,0.8585472084147,-0.131192058101875,-0.16711150607915,0.867282312780879,0.998765900847869,1.23459965074135,1.8793096712468,0.0602022219186496,0.999961895137857,2997.37210470841,1392.16177086048,3243.809,4464.091,1732.747,4076.125,1046.3244,466.0951,998.9774,1295.0914
"ENSMUSG00000024824","Rad9a","RAD9 checkpoint clamp component A","NM_011237|NP_035367|XR_879420","19367","10090.ENSMUSP00000025740","GO:0006281|GO:0006725|GO:0048519|GO:0031570|GO:0000280|GO:0044260|GO:0022402|GO:0006139|GO:1903047|GO:0031573|GO:0050789|GO:0071214|GO:0000075|GO:0000278|GO:1901360|GO:0006807|GO:0009314|GO:0140014|GO:0000077|GO:0009628|GO:0048523|GO:0071704|GO:0008152|GO:0046483|GO:0010212|GO:0051716|GO:0007093|GO:0043170|GO:0045786|GO:0044237|GO:0044773|GO:0045930|GO:0016043|GO:0006974|GO:0034641|GO:0009987|GO:0044774|GO:0044238|GO:0071840|GO:0050896|GO:0090304|GO:0006950|GO:0000076|GO:0006996|GO:0050794|GO:0065007|GO:0007049|GO:0051726|GO:0048285|GO:0033554|GO:0007346|GO:0104004|GO:0006259|GO:0016787|GO:0016788|GO:0004518|GO:0004527|GO:0008408|GO:0003824|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0000793|GO:0070013|GO:0000794|GO:0110165|GO:0043226|GO:0043229|GO:0000228|GO:0043232|GO:0043228|GO:0032991|GO:0005622|GO:0005694|GO:0043227|GO:0031981",264.430711357653,852.937590610195,1673.72981675486,4244.88109091518,4359.20357153659,4308.23809145536,3071.1729410616,1379.9072593342,4657.53700413803,1694.00498410916,3637.3113832407,87.7994754554056,1619.52246540842,3300.10571601856,0.999833890762184,2.67200724038776,2.89682323785187,0.00376962084070456,0.291936191774564,0.782150100875608,1.12268790318516,0.261570067369641,0.999382712621237,0.264749261583811,0.287278899871063,0.77389877750574,0.999581041711064,-1.88985713951215,-2.04876367026374,0.0404852298440362,0.881818912540414,-2.40725797880394,-2.18405635061574,0.0289581075780913,0.65687306781804,-0.517400839291797,-0.561402815526306,0.574522965097359,0.999961895137857,-2.67200724038776,-2.89682323785187,0.00376962084070456,0.291936191774564,-0.782150100875608,-1.12268790318516,0.261570067369641,0.999382712621237,-0.264749261583811,-0.287278899871063,0.77389877750574,0.999581041711064,1.88985713951215,2.04876367026374,0.0404852298440362,0.881818912540414,2.40725797880394,2.18405635061574,0.0289581075780913,0.65687306781804,0.517400839291797,0.561402815526306,0.574522965097359,0.999961895137857,2510.77015009971,1607.09232411033,3555.2118,558.6842,2067.7488,2959.3055,1359.6705,416.1372,1435.5331,1818.0785
"ENSMUSG00000024826","Dpf2","double PHD fingers 2","NM_001291078|NM_011262|NP_001278007|NP_035392","19708","10090.ENSMUSP00000120125","GO:0010629|GO:0010628|GO:2000113|GO:0051171|GO:0031325|GO:0045944|GO:0010467|GO:1903507|GO:2001141|GO:0007399|GO:0006139|GO:0050789|GO:0006351|GO:0006807|GO:0048518|GO:0071704|GO:0045893|GO:0043170|GO:0044237|GO:0032774|GO:0009892|GO:0034641|GO:0010604|GO:0051172|GO:0044238|GO:0018130|GO:0048522|GO:0034654|GO:0045892|GO:0050794|GO:0048856|GO:0019438|GO:0032501|GO:0045934|GO:0019222|GO:0031327|GO:0031323|GO:0051173|GO:0006725|GO:0031324|GO:0048519|GO:0051253|GO:1902680|GO:0016070|GO:1902679|GO:0044260|GO:0006357|GO:0032502|GO:0009058|GO:0048731|GO:0009891|GO:0006355|GO:0009893|GO:1901360|GO:0009889|GO:0045935|GO:0044271|GO:0010557|GO:0010556|GO:0010468|GO:0048523|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0009890|GO:0007275|GO:0044249|GO:0031328|GO:1901576|GO:1901362|GO:0009987|GO:0051252|GO:0080090|GO:0010558|GO:0090304|GO:0031326|GO:0060255|GO:0019219|GO:0010605|GO:0065007|GO:1903506|GO:1903508|GO:0051254|GO:0006366|GO:2000112|GO:0098772|GO:0005515|GO:0003712|GO:0140110|GO:0042393|GO:0005488|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:1902494|GO:0000785|GO:1904949|GO:0070013|GO:0070603|GO:0110165|GO:0043226|GO:0000790|GO:0043229|GO:0000228|GO:0043232|GO:0043228|GO:0032991|GO:0005622|GO:0005694|GO:0043227|GO:0031981",4096.54133172378,273.29640586416,2961.58648599035,3087.33204112303,4238.4023949329,2999.81058126717,4265.0070805394,2728.17623136479,706.695697655326,3339.70945458562,3726.03988728979,1747.21788695323,427.545834530667,4038.22528344117,0.999833890762184,0.451597556051059,0.504666508091639,0.613793088324411,0.995988708758992,0.169925673928197,0.251222290681824,0.801642251602512,0.999382712621237,-0.0176837807168055,-0.0197633742296281,0.984232135303729,0.999581041711064,-0.281671882122862,-0.314768757687354,0.752937234552154,0.998946756446904,-0.469281336767864,-0.438777199815109,0.66082298259608,0.998765900847869,-0.187609454645002,-0.209669817400783,0.833925384119878,0.999961895137857,-0.451597556051059,-0.504666508091639,0.613793088324411,0.995988708758992,-0.169925673928197,-0.251222290681824,0.801642251602512,0.999382712621237,0.0176837807168055,0.0197633742296281,0.984232135303729,0.999581041711064,0.281671882122862,0.314768757687354,0.752937234552154,0.998946756446904,0.469281336767864,0.438777199815109,0.66082298259608,0.998765900847869,0.187609454645002,0.209669817400783,0.833925384119878,0.999961895137857,2759.68475694724,1419.97686584576,2987.618,2184.919,2655.748,3024.459,1454.84103,2703.44241,1526.01469,88.91553
"ENSMUSG00000024827","Gldc","glycine decarboxylase","NM_138595|NP_613061","104174","10090.ENSMUSP00000025778","GO:0043436|GO:1901564|GO:1901565|GO:0044237|GO:0009063|GO:0009987|GO:0006082|GO:0044238|GO:0016054|GO:0044282|GO:0006807|GO:1901605|GO:0009056|GO:0006520|GO:1901575|GO:0046395|GO:0019752|GO:0044281|GO:0044248|GO:0008152|GO:0071704|GO:0043169|GO:0016597|GO:0036094|GO:0005488|GO:0003824|GO:0097159|GO:0031406|GO:1901363|GO:0043177|GO:0043167|GO:0043168|GO:0016491|GO:0005737|GO:1990204|GO:0005829|GO:0110165|GO:0032991|GO:0005622|GO:1902494",4039.71217682368,4660.72920598453,3473.77761285085,1107.30039795061,188.98717216148,4730.3004384932,859.411597438921,1906.67084823551,1306.34186994445,2354.96827587195,3735.3410737959,997.428636225377,5005.28625198414,866.54171355681,0.999833890762184,-1.27488144908893,-1.36327561208898,0.172795665108784,0.995988708758992,-0.527579588517613,-0.74622032270476,0.455534333531288,0.999382712621237,-0.349234453223924,-0.37341064519938,0.708842837830362,0.999581041711064,0.747301860571312,0.799148879900212,0.42420408963523,0.998946756446904,0.925646995865001,0.828154174938966,0.407583192013181,0.998765900847869,0.178345135293689,0.190699100451812,0.84876134349391,0.999961895137857,1.27488144908893,1.36327561208898,0.172795665108784,0.995988708758992,0.527579588517613,0.74622032270476,0.455534333531288,0.999382712621237,0.349234453223924,0.37341064519938,0.708842837830362,0.999581041711064,-0.747301860571312,-0.799148879900212,0.42420408963523,0.998946756446904,-0.925646995865001,-0.828154174938966,0.407583192013181,0.998765900847869,-0.178345135293689,-0.190699100451812,0.84876134349391,0.999961895137857,2516.62837652267,1697.4262366836,1798.342,4350.221,2591.913,2290.539,1755.1206,439.1254,1782.3599,1673.3521
